Grid	Row Number	Column Letter	Quantitiy	Price	Retail Price	Brand	Description	Material	Tags
11	5	H	3	21.6	36	Zable	Egyptian Hieroglyphics	Sterling Silver	Travel
11	5	I	2	21.6	36	Zable	Chinese Coin	Sterling Silver	Travel
11	5	J	1	21.6	36	Carlo Biagi	Windmill	Sterling Silver	Travel
11	6	A	1	30	30	Ohm	"Mermaid"	Sterling Silver	Sea, Fantasy
11	6	B	1	30	30	Ohm	"Starfish"	Sterling Silver	Nature, Sea
11	6	C	3	21.6	36	Carlo Biagi	Treasure Chest	Sterling Silver	Sea 
11	6	D	2	21.6	36	Halia	"Treasure Chest"	Sterling Silver	Sea
11	6	E	3	40	40	Ohm	"Flipflops on the Beach"	Sterling Silver	Beach
11	6	F	4	21.6	36	Chamilia	Sand Pail and Shovel	Sterling Silver	Beach
11	6	G	1	21.6	36	Zable	Sand Pail and Shovel	Sterling Silver	Beach
11	6	H	3	21.6	36	Halia	Sand Pail and Shovel, "Sand Bucket"	Sterling Silver	Beach
11	6	I	3	21.6	36	Carlo Biagi	Sand Castle	Sterling Silver	Beach
11	6	J	2	21.6	36	Halia	"Sand Castle"	Sterling Silver	Beach
11	7	A	1	21.6	36	Amore & Baci	Sand Castle	Sterling Silver	Beach
11	7	B	5	21.6	36	Halia	"Palm Tree"	Sterling Silver	Nature, Beach
11	7	C	2	21.6	36	Carlo Biagi	Palm Tree	Sterling Silver	Nature, Beach
11	7	D	1	21.6	36	Halia	"Sunglasses"	Sterling Silver	Beach
11	7	E	3	21.6	36	Halia	"Sunscreen"	Sterling Silver	Beach
11	7	F	1	21.6	36	Novo	Lighthouse	Sterling Silver	Travel, Nautical
11	7	G	1	21.6	36	Novo	Anchor, "Safe Haven"	Sterling Silver	Nautical
11	7	H	3	21.6	36	Carlo Biagi	Ship's Helm 	Sterling Silver	Nautical
11	7	I	3	21.6	36	Carlo Biagi	Life Preserver	Sterling Silver	Nautical
11	7	J	2	21.6	36	Chamilia	Anchor and Life Preserver, with Red Enamel	Sterling Silver & Enamel	Nautical
12	1	A	2	21.6	36	Chamilia	Beach Chair and Umbrella with Multicolors of Enamel	Sterling Silver & Enamel	Beach
12	1	B	1	26.4	44	Novo	Ship's Helm, "Helm"	Sterling Silver	Nautical
12	1	C	3	21.6	36	Landmark	Niagra Falls	Sterling Silver	Travel
12	1	D	1	21.6	36	Landmark	Le Chateau Frontenac	Sterling Silver	Travel
12	1	E	2	21.6	36	Carlo Biagi	Canadian Flag	Sterling Silver	Travel
12	1	F	1	21.6	36	Landmark	Alaskan Totem Pole	Sterling Silver	Travel
12	1	G	3	21.6	36	Landmark	San Francisco Cable Car	Sterling Silver	Travel
12	1	H	2	25.8	43	Zable	Alaska State Flag with Enamel	Sterling Silver & Enamel	Travel, Enamel
12	1	I	1	25.8	43	Zable	Texas State Flag with Enamel	Sterling Silver & Enamel	Travel, Enamel
12	1	J	1	25.8	43	Carlo Biagi	U.S. Flag with Enamel	Sterling Silver & Enamel	Travel, Enamel
12	2	A	3	21.6	36	Landmark	Yellowstone National Park Sign	Sterling Silver	Travel
12	2	B	1	21.6	36	Landmark	Boston Faneuil Hall	Sterling Silver	Travel
12	2	C	2	21.6	36	Halia	Statue of Liberty	Sterling Silver	Travel
12	2	D	1	21.6	36	Landmark	Space Shuttle on Launch Pad	Sterling Silver	Travel
12	2	E	1	21.6	36	Landmark	White House	Sterling Silver	Travel
12	2	F	1	21.6	36	Landmark	Chicago's Sears Tower	Sterling Silver	Travel
12	2	G	1	21.6	36	Landmark	St. Louis Arch	Sterling Silver	Travel
12	2	H	4	21.6	36	Zable	Las Vegas Sign	Sterling Silver	Travel
12	2	I	2	21.6	36	Landmark	"Welcome to Las Vegas" Sign	Sterling Silver	Travel
12	2	J	4	25.8	43	Carlo Biagi	Puerto Rico Flag with Enamel	Sterling Silver & Enamel	Travel, Enamel
12	3	A	3	25.8	43	Zable	Puerto Rico Flag with Enamel	Sterling Silver & Enamel	Travel, Enamel
12	3	B	1	21.6	36	Landmark	Washington Space Needle	Sterling Silver	Travel
12	3	C	1	21.6	36	Landmark	Texas Alamo	Sterling Silver	Travel
12	3	D	1	21.6	36	Landmark	New Orleans Bourbon Street Sign	Sterling Silver	Travel
12	3	E	1	21.6	36	Landmark	Statue of Liberty Head	Sterling Silver	Travel
12	3	F	1	21.6	36	Zable	Statue of Liberty	Sterling Silver	Travel
12	3	G	1	21.6	36	Landmark	New York City's Empire State Building	Sterling Silver	Travel
12	3	H	1	21.6	36	Landmark	Ahwahnee Hotel	Sterling Silver	Travel
12	3	I	1	21.6	36	Reller	"San Francisco"	Sterling Silver	Travel
12	3	J	2	21.6	36	Zable	"Georgia" Peach	Sterling Silver	Travel
12	4	A	1	21.6	36	Landmark	Lucy the Margate Elephant	Sterling Silver	Travel
12	4	B	1	21.6	36	Zable	Nantucket Basket	Sterling Silver	Travel
12	4	C	1	21.6	36	Zable	"Miami"	Sterling Silver	Travel
12	4	D	1	21.6	36	Zable	"Key West" Postcard	Sterling Silver	Travel
12	4	E	1	21.6	36	Landmark	Liberty Bell	Sterling Silver	Travel
12	4	F	1	40	40	Ohm	"Hawaiian Ukulele Girl"	Sterling Silver	Travel
12	4	G	1	21.6	36	Landmark	Hawaiian Hula Girl	Sterling Silver	Travel
12	4	H	2	21.6	36	Landmark	Easter Island Statue	Sterling Silver	Travel
12	4	I	3	21.6	36	Landmark	Mayan or Incan Pyramid	Sterling Silver	Travel
12	4	J	2	21.6	36	Amore & Baci	Mayan or Incan Pyramid	Sterling Silver	Travel
12	5	A	2	25.8	43	Zable	Brazil Flag	Sterling Silver & Enamel	Travel, Enamel
12	5	B	2	21.6	36	Landmark	"Christ the Redeemer" Statue	Sterling Silver	Travel
12	5	C	3	25.8	43	Zable	Columbia Flag with Enamel	Sterling Silver & Enamel	Travel, Enamel
12	5	D	* 	*	*	Duplicate, OMIT	*		Travel
12	5	E	1	21.6	36	Amore & Baci	Monument	Sterling Silver	Travel
12	5	F	1	25.8	43	Zable	United Kingdom Flag with Enamel	Sterling Silver & Enamel	Travel, Enamel
12	5	G	1	25.8	43	Zable	Austria Flag with Enamel	Sterling Silver & Enamel	Travel, Enamel
12	5	H	2	25.8	43	Carlo Biagi	Belgium Flag with Enamel	Sterling Silver & Enamel	Travel, Enamel
12	5	I	1	21.6	36	Landmark	Arc de Triomphe	Sterling Silver	Travel
12	5	J	1	21.6	36	Halia	Arc de Triomphe	Sterling Silver	Travel
12	6	A	1	21.6	36	Carlo Biagi	Eiffel Tower	Sterling Silver	Travel
12	6	B	1	25.8	43	Zable	France Flag with Enamel	Sterling Silver & Enamel	Travel, Enamel
12	6	C	1	25.8	43	Zable	Sweden Flag with Enamel	Sterling Silver & Enamel	Travel, Enamel
12	6	D	2	25.8	43	Zable	Italy Flag with Enamel	Sterling Silver & Enamel	Travel, Enamel
12	6	E	1	25.8	43	Carlo Biagi	Italy Flag with Enamel	Sterling Silver & Enamel	Travel, Enamel
12	6	F	1	21.6	36	Landmark	Italian Florence Duomo	Sterling Silver	Travel
12	6	G	2	21.6	36	Amore & Baci	Venice Gondola	Sterling Silver	Travel
12	6	H	2	21.6	36	Reller	Venice Gondola	Sterling Silver	Travel
12	6	I	1	21.6	36	Amore & Baci	Venice Gondola	Sterling Silver	Travel
12	6	J	1	25.8	43	Zable	Shape of Italy with Enamel Italian Flag Colors	Sterling Silver & Enamel	Travel, Enamel
12	7	A	3	25.8	43	Carlo Biagi	Netherlands Flag with Enamel	Sterling Silver & Enamel	Travel, Enamel
12	7	B	1	25.8	43	Zable	Netherlands (or Russia) Flag with Enamel	Sterling Silver & Enamel	Travel, Enamel
12	7	C	2	21.6	36	Landmark	Torre De Oro	Sterling Silver	Travel
12	7	D	1	25.8	43	Zable	Spain Flag with Enamel	Sterling Silver & Enamel	Travel, Enamel
12	7	E	1	25.8	43	Zable	Greece Flag with Enamel	Sterling Silver & Enamel	Travel, Enamel
12	7	F	1	21.6	36	Amore & Baci	Monument	Sterling Silver	Travel
12	7	G	2	21.6	36	Landmark	Greek Parthenon	Sterling Silver	Travel
12	7	H	1	21.6	36	Zable	Monument	Sterling Silver	Travel
12	7	I	1	21.6	36	Landmark	Rock of Cashel	Sterling Silver	Travel
12	7	J	1	21.6	36	Landmark	Jeruselem's Dome of the Rock	Sterling Silver	Travel
13	1	A	1	21.6	36	Reflections	Cat, Sphynx	Sterling Silver	Travel
13	1	B	2	21.6	36	Landmark	Egyptian Sphinx	Sterling Silver	Travel
13	1	C	5	21.6	36	Zable	Egyptian Sphinx	Sterling Silver	Travel
13	1	D	2	25.8	43	Zable	China Flag with Enamel	Sterling Silver & Enamel	Travel, Enamel
13	1	E	1	21.6	36	Landmark	Hong Kong Peak Tram	Sterling Silver	Travel
13	1	F	2	21.6	36	Landmark	Great Wall of China	Sterling Silver	Travel
13	1	G	1	21.6	36	Zable	Chinese Fortune Cookie	Sterling Silver	Travel
13	1	H	2	25.8	43	Zable	Japan Flag with Enamel	Sterling Silver & Enamel	Travel, Enamel
13	1	I	2	25.8	43	Zable	Australia Flag with Enamel	Sterling Silver & Enamel	Travel, Enamel
13	1	J	1	21.6	36	Amore & Baci	Sydney Opera House, Australia	Sterling Silver	Travel
13	2	A	2	21.6	36	Landmark	African Mask	Sterling Silver	Travel
13	2	B	1	21.6	36	Landmark	Lisbon's Torre de Belem	Sterling Silver	Travel
13	2	C	1	21.6	36	Amore & Baci	Castle	Sterling Silver	Travel
13	2	D	1	21.6	36	Reller	Beach Chair  	Sterling Silver	Beach
13	2	E	1	21.6	36	Zable	"Greetings from Paradise" Postcard	Sterling Silver	Travel
13	2	F	1	21.6	36	Zable	Pirate Ship	Sterling Silver	Transportation, Nautical
13	2	G	1	21.6	36	Zable	Train	Sterling Silver	Transportation
13	2	H	1	25.8	43	Zable	Germany Flag with Enamel	Sterling Silver & Enamel	Travel, Enamel
13	2	I	1	25.8	43	Zable	Dominican Republic Flag with Enamel	Sterling Silver & Enamel	Travel, Enamel
13	2	J	* 	*	Duplication, OMIT	*	*		
13	3	A	1	25.8	43	Zable	Vendsyssel (Denmark) Flag with Enamel	Sterling Silver & Enamel	Travel, Enamel
13	3	B	1	25.8	43	Zable	Russia (or Netherlands) Flag with Enamel	Sterling Silver & Enamel	Travel, Enamel
13	3	C	1	25.8	43	Zable	Poland Flag with Enamel	Sterling Silver & Enamel	Travel, Enamel
13	3	D	3	21.6	36	Halia	USA "Passport"	Sterling Silver	Travel
13	3	E	2	21.6	36	Amore & Baci	Union Jack, United Kingdom	Sterling Silver	Travel
13	3	F	3	21.6	36	Halia	"Acropolis"	Sterling Silver	Travel
13	3	G	1	30	30	Ohm	"Lighthouse"	Sterling Silver	Travel
13	3	H	3	21.6	36	Carlo Biagi	Whistle	Sterling Silver	Sports & Leisure
13	3	I	1	21.6	36	Carlo Biagi	Volleyball	Sterling Silver	Sports & Leisure
13	3	J	1	21.6	36	Halia	"Basketball"	Sterling Silver	Sports & Leisure
13	4	A	1	21.6	36	Halia	Boy with Cap, "Snips & Snails"	Sterling Silver	Sports & Leisure
13	4	B	3	21.6	36	Biagi	Football	Sterling Silver	Sports & Leisure
13	4	C	1	21.6	36	Halia	"Football"	Sterling Silver	Sports & Leisure
13	4	D	3	21.6	36	Carlo Biagi	Football Helmet	Sterling Silver	Sports & Leisure
13	4	E	3	21.6	36	Zable	Football Helmet	Sterling Silver	Sports & Leisure
13	4	F	2	21.6	36	Carlo Biagi	Beachball	Sterling Silver	Sports & Leisure
13	4	G	3	21.6	36	Halia	"Beachball"	Sterling Silver	Sports & Leisure
13	4	H	2	21.6	36	Halia	Megaphone, "Cheertastic"	Sterling Silver	Sports & Leisure
13	4	I	1	21.6	36	Halia	"Cheerleader's Pompom"	Sterling Silver	Sports & Leisure
13	4	J	1	38.4	64	Novo	Football Player	Sterling Silver	Sports & Leisure
13	5	A	2	21.6	36	Amore & Baci	Baseball Glove and Ball	Sterling Silver	Sports & Leisure
13	5	B	1	21.6	36	Carlo Biagi	Baseball  	Sterling Silver	Sports & Leisure
13	5	C	2	21.6	36	Halia	"Baseball"	Sterling Silver	Sports & Leisure
13	5	D	3	21.6	36	Carlo Biagi	Baseball Cap	Sterling Silver	Sports & Leisure
13	5	E	1	21.6	36	Halia	Baseball Glove, "Home Run"	Sterling Silver	Sports & Leisure
13	5	F	1	21.6	36	Zable	Baseball Diamond	Sterling Silver	Sports & Leisure
13	5	G	3	21.6	36	Halia	"Golfball"	Sterling Silver	Sports & Leisure
13	5	H	2	21.6	36	Zable	Golfball	Sterling Silver	Sports & Leisure
13	5	I	4	21.6	36	Halia	Downhill Skier	Sterling Silver	Sports & Leisure
13	5	J	3	21.6	36	Chamilia	Skier, "Bunny Hill"	Sterling Silver	Sports & Leisure
13	6	A	2	21.6	36	Zable	Ski Bead	Sterling Silver	Sports & Leisure
13	6	B	2	26.4	44	Chamilia	Skies Dangle	Sterling Silver	Sports & Leisure
13	6	C	1	21.6	36	Halia	"Snowboard" Dangle	Sterling Silver	Sports & Leisure
13	6	D	1	21.6	36	Chamilia	Running Shoe, "Sneaker"	Sterling Silver	Sports & Leisure
13	6	E	2	21.6	36	Halia	"Soccer Cleat"	Sterling Silver	Sports & Leisure
13	6	F	1	21.6	36	Carlo Biagi	Running Shoe 	Sterling Silver	Sports & Leisure
13	6	G	4	21.6	36	Carlo Biagi	High Top Runner	Sterling Silver	Sports & Leisure
13	6	H	3	21.6	36	Carlo Biagi	Roller Skate	Sterling Silver	Sports & Leisure
13	6	I	4	21.6	36	Carlo Biagi	Roller Blade	Sterling Silver	Sports & Leisure
13	6	J	2	21.6	36	Halia	"Roller Blade"	Sterling Silver	Sports & Leisure
13	7	A	3	21.6	36	Zable	"Soccer Mom"	Sterling Silver	Sports & Leisure
13	7	B	2	21.6	36	Zable	Racing Checkered Flag	Sterling Silver	Sports & Leisure
13	7	C	2	35	35	Ohm	"Ninja"	Sterling Silver	Sports & Leisure
13	7	D	2	21.6	36	Zable	Tennis Ball	Sterling Silver	Sports & Leisure
13	7	E	2	21.6	36	Chamilia	Tennis Racket	Sterling Silver	Sports & Leisure
13	7	F	1	21.6	36	Halia	"Lacrosse Racket"	Sterling Silver	Sports & Leisure
13	7	G	1	21.6	36	Halia	Tennis Racket"	Sterling Silver	Sports & Leisure
13	7	H	1	21.6	36	Chamilia	Lacrosse Jersey	Sterling Silver	Sports & Leisure
13	7	I	1	21.6	36	Reflections	Karate	Sterling Silver	Sports & Leisure
13	7	J	1	21.6	36	Zable	Martial Arts	Sterling Silver	Sports & Leisure
14	1	A	3	21.6	36	Carlo Biagi	Boxing Gloves	Sterling Silver	Sports & Leisure
14	1	B	1	21.6	36	Zable	Bowling Ball and Pin	Sterling Silver	Sports & Leisure
14	1	C	4	21.6	36	Halia	Bolwing Ball and Pin, "Smashing Stirke"	Sterling Silver	Sports & Leisure
14	1	D	2	21.6	36	Carlo Biagi	Bowling Bag	Sterling Silver	Sports & Leisure
14	1	E	3	21.6	36	Carlo Biagi	Bowling Ball  	Sterling Silver	Sports & Leisure
14	1	F	7	21.6	36	Carlo Biagi	Olympic Torch	Sterling Silver	Sports & Leisure
14	1	G	1	40	40	Ohm	Hockey Goalie, "Ice Hockey"	Sterling Silver	Sports & Leisure
14	1	H	3	25.8	43	Zable	Football Helmet with Blue Enamel	Sterling Silver & Enamel	Sports & Leisure, Enamel
14	1	I	3	25.8	43	Zable	Football Helmet with Black Enamel	Sterling Silver & Enamel	Sports & Leisure, Enamel
14	1	J	1	25.8	43	Zable	Football Helmet with Orange Enamel	Sterling Silver & Enamel	Sports & Leisure, Enamel
14	2	A	1	25.8	43	Zable	Football Helmet with Red Enamel	Sterling Silver & Enamel	Sports & Leisure, Enamel
14	2	B	1	25.8	43	Zable	Football Helmet with Purple Enamel	Sterling Silver & Enamel	Sports & Leisure, Enamel
14	2	C	1	25.8	43	Zable	Football Helmet with Green Enamel	Sterling Silver & Enamel	Sports & Leisure, Enamel
14	2	D	1	25.8	43	Zable	Football Helmet with White Enamel	Sterling Silver & Enamel	Sports & Leisure, Enamel
14	2	E	3	25.8	43	Carlo Biagi	Boomerang with Blue Enamel	Sterling Silver & Enamel	Sports & Leisure, Enamel
14	2	F	2	25.8	43	Carlo Biagi	Boomerang with Black Enamel	Sterling Silver & Enamel	Sports & Leisure, Enamel
14	2	G	1	26.4	44	Novo	Surfboard	Sterling Silver	Sports & Leisure
14	2	H	2	25.8	43	Carlo Biagi	Tennis Ball with Yellow Enamel	Sterling Silver & Enamel	Sports & Leisure, Enamel
14	2	I	1	24	40	Halia	Billiard Ball, "Eightball" with Black Enamel	Sterling Silver & Enamel	Sports & Leisure, Enamel
14	2	J	2	28.8	48	Carlo Biagi	Di (Dice) with Clear Cubic Zirconia	Sterling Silver & Cubic Zirconia	Sports & Leisure, Cubic Zirconia
14	3	A	1	28.8	48	Carlo Biagi	Di (Dice) with Red Cubic Zirconia	Sterling Silver & Cubic Zirconia	Sports & Leisure, Cubic Zirconia
14	3	B	1	21.6	36	Halia	"4 Ace Cube"	Sterling Silver	Sports & Leisure
14	3	C	1	21.6	36	Carlo Biagi	Di (Dice)	Sterling Silver	Sports & Leisure
14	3	D	1	21.6	36	Carlo Biagi	Di (Dice)	Sterling Silver	Sports & Leisure
14	3	E	2	21.6	36	Chamilia	Dice	Sterling Silver	Sports & Leisure
14	3	F	1	30	30	Ohm	Heart Dice, "Take a Chance on Love"	Sterling Silver	Sports & Leisure
14	3	G	1	21.6	36	Chamilia	Slot Machine, "Casino"	Sterling Silver	Sports & Leisure
14	3	H	1	30.6	51	Novo	Card Suites Cube, "Casino"	Sterling Silver	Sports & Leisure
14	3	I	1	27	45	Reflections	"Blackjack" with Red Enamel	Sterling Silver & Enamel	Sports & Leisure, Enamel
14	3	J	2	40	40	Ohm	4 Aces, "Lucky Hand"	Sterling Silver	Sports & Leisure
14	4	A	1	21.6	36	Zable	Bingo Card	Sterling Silver	Sports & Leisure
14	4	B	3	21.6	36	Carlo Biagi	Chess Pieces on a Block, Rook, Pawn, Knight, King	Sterling Silver	Sports & Leisure
14	4	C	1	21.6	36	Carlo Biagi	Chess Board on a Block	Sterling Silver	Sports & Leisure
14	4	D	2	21.6	36	Carlo Biagi	Rook	Sterling Silver	Sports & Leisure
14	4	E	1	21.6	36	Reflections	Billiards, Pool Balls & Cues	Sterling Silver	Sports & Leisure
14	4	F	3	21.6	36	Carlo Biagi	Eightball	Sterling Silver	Sports & Leisure
14	4	G	2	21.6	36	Zable	"Om"	Sterling Silver	Sports & Leisure
14	4	H	4	21.6	36	Carlo Biagi	Autism Puzzle	Sterling Silver	Sports & Leisure
14	4	I	3	21.6	36	Carlo Biagi	Camera	Sterling Silver	Sports & Leisure
14	4	J	1	21.6	36	Carlo Biagi	Book	Sterling Silver	Sports & Leisure
14	5	A	3	21.6	36	Carlo Biagi	Diary	Sterling Silver	Sports & Leisure
14	5	B	3	21.6	36	Zable	Scrapbooking	Sterling Silver	Sports & Leisure
14	5	C	1	21.6	36	Zable	Ball of Yarn and Knitting Needles	Sterling Silver	Sports & Leisure
14	5	D	1	21	35	Ohm	Ball of Yarn and Knitting Needles, "I Love Knitting"	Sterling Silver	Sports & Leisure
14	5	E	1	21.6	36	Chamilia	Ball of Yarn with Bootie Dangle	Sterling Silver	Sports & Leisure
14	5	F	1	21.6	36	Reflections	Sewing Needle and Spool of Thread	Sterling Silver	Sports & Leisure
14	5	G	1	21.6	36	Halia	Kite, "Soaring Kite"	Sterling Silver	Sports & Leisure
14	5	H	1	21.6	36	Halia	"Tragedy & Comedy"	Sterling Silver	Sports & Leisure
14	5	I	1	21.6	36	Zable	Comedy & Tragedy	Sterling Silver	Sports & Leisure
14	5	J	1	21.6	36	Amore & Baci	Phantom of the Opera Mask	Sterling Silver	Sports & Leisure
14	6	A	1	21.6	36	Carlo Biagi	Comedy & Tragedy	Sterling Silver	Sports & Leisure
14	6	B	*	*	Sold - OMIT				
14	6	C	2	19.2	32	Zable	Number "2"	Sterling Silver	Numbers
14	6	D	1	19.2	32	Zable	Number "3"	Sterling Silver	Numbers
14	6	E	2	19.2	32	Zable	Number "4"	Sterling Silver	Numbers
14	6	F	1	19.2	32	Zable	Number "5"	Sterling Silver	Numbers
14	6	G	1	19.2	32	Zable	Number "6"	Sterling Silver	Numbers
14	6	H	3	19.2	32	Zable	Number "7"	Sterling Silver	Numbers
14	6	I	3	19.2	32	Zable	Number "8"	Sterling Silver	Numbers
14	6	J	3	19.2	32	Zable	Number "9"	Sterling Silver	Numbers
14	7	A	2	19.2	32	Zable	Number "0"	Sterling Silver	Numbers
14	7	B	1	19.2	32	Zable	Letter "B"	Sterling Silver	Letters
14	7	C	1	19.2	32	Zable	Letter "C"	Sterling Silver	Letters
14	7	D	5	19.2	32	Zable	Letter "D"	Sterling Silver	Letters
14	7	E	8	19.2	32	Zable	Letter "F"	Sterling Silver	Letters
14	7	F	5	19.2	32	Zable	Letter "G"	Sterling Silver	Letters
14	7	G	4	19.2	32	Zable	Letter "H"	Sterling Silver	Letters
14	7	H	5	19.2	32	Zable	Letter "I"	Sterling Silver	Letters
14	7	I	3	19.2	32	Zable	Letter "K"	Sterling Silver	Letters
14	7	J	4	19.2	32	Zable	Letter "M"	Sterling Silver	Letters
15	1	A	6	19.2	32	Zable	Letter "N"	Sterling Silver	Letters
15	1	B	4	19.2	32	Zable	Letter "O"	Sterling Silver	Letters
15	1	C	2	19.2	32	Zable	Letter "Q"	Sterling Silver	Letters
15	1	D	4	19.2	32	Zable	Letter "R"	Sterling Silver	Letters
15	1	E	2	19.2	32	Zable	Letter "S"	Sterling Silver	Letters
15	1	F	3	19.2	32	Zable	Letter "T"	Sterling Silver	Letters
15	1	G	6	19.2	32	Zable	Letter "U"	Sterling Silver	Letters
15	1	H	4	19.2	32	Zable	Letter "V"	Sterling Silver	Letters
15	1	I	3	19.2	32	Zable	Letter "W"	Sterling Silver	Letters
15	1	J	2	19.2	32	Zable	Letter "X"	Sterling Silver	Letters
15	2	A	1	19.2	32	Zable	Letter "Y"	Sterling Silver	Letters
15	2	B	1	25.8	43	Zable	Letter "C" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	2	C	1	25.8	43	Zable	Letter "E" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	2	D	6	25.8	43	Zable	Letter "G" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	2	E	4	25.8	43	Zable	Letter "H" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	2	F	4	25.8	43	Zable	Letter "I" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	2	G	1	25.8	43	Zable	Letter "K" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	2	H	1	25.8	43	Zable	Letter "N" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	2	I	3	25.8	43	Zable	Letter "O" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	2	J	2	25.8	43	Zable	Letter "P" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	3	A	2	25.8	43	Zable	Letter "Q" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	3	B	4	25.8	43	Zable	Letter "S" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	3	C	3	25.8	43	Zable	Letter "U" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	3	D	1	25.8	43	Zable	Letter "V" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	3	E	1	25.8	43	Zable	Letter "W" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	3	F	1	25.8	43	Zable	Letter "X" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	3	G	2	25.8	43	Zable	Letter "Z" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	3	H	1	39	65	Halia	Letter "B" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	3	I	1	39	65	Halia	Letter "C" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	3	J	2	39	65	Halia	Letter "D" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	4	A	2	39	65	Halia	Letter "E" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	4	B	1	39	65	Halia	Letter "F" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	4	C	2	39	65	Halia	Letter "H" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	4	D	2	39	65	Halia	Letter "I" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	4	E	1	39	65	Halia	Letter "J" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	4	F	2	39	65	Halia	Letter "K" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	4	G	4	39	65	Halia	Letter "N" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	4	H	1	39	65	Halia	Letter "P" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	4	I	1	39	65	Halia	Letter "Q" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	4	J	1	39	65	Halia	Letter "S" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	5	A	1	39	65	Halia	Letter "T" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	5	B	3	39	65	Halia	Letter "U" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	5	C	2	39	65	Halia	Letter "V" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	5	D	1	39	65	Halia	Letter "W" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	5	E	1	39	65	Halia	Letter "X" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	5	F	1	39	65	Halia	Letter "Y" with Clear CZ	Sterling Silver & Cubic Zirconia	Letters, Cubic Zirconia
15	5	G	1	19.2	32	Chamilia	Letter "B"	Sterling Silver	Letters
15	5	H	2	19.2	32	Chamilia	Letter "F"	Sterling Silver	Letters
15	5	I	3	19.2	32	Chamilia	Letter "H"	Sterling Silver	Letters
15	5	J	1	19.2	32	Chamilia	Letter "K"	Sterling Silver	Letters
15	6	A	2	19.2	32	Chamilia	Letter "L"	Sterling Silver	Letters
15	6	B	2	19.2	32	Chamilia	Letter "M"	Sterling Silver	Letters
15	6	C	3	19.2	32	Chamilia	Letter "N"	Sterling Silver	Letters
15	6	D	2	19.2	32	Chamilia	Letter "O"	Sterling Silver	Letters
15	6	E	3	19.2	32	Chamilia	Letter "P"  	Sterling Silver	Letters
15	6	F	1	19.2	32	Chamilia	Letter "Q"	Sterling Silver	Letters
15	6	G	4	19.2	32	Chamilia	Letter "T"	Sterling Silver	Letters
15	6	H	1	19.2	32	Chamilia	Letter "U"	Sterling Silver	Letters
15	6	I	2	19.2	32	Chamilia	Letter "W"	Sterling Silver	Letters
15	6	J	1	19.2	32	Chamilia	Letter "X"	Sterling Silver	Letters
15	7	A	1	19.2	32	Chamilia	Letter "Y"	Sterling Silver	Letters
15	7	B	2	19.2	32	Chamilia	"Be the Match"	Sterling Silver	Words
